"","mean_f","var_f","diff.range","trend","max.jump","corr.decay","above_mean","duration","label","CallClass"
"1201",43021.3905168514,864128.391605636,3567.87112551273,25.4982408727557,1122.2203785965,-0.000558851752048826,22,-2.49616984206671,"step down harmx","3"
"1202",39255.5281457471,557528.950483464,2523.46265764972,-23.4837081954542,729.281757196106,-0.00101334261305496,22,-1.62404406482346,"flat","1"
"1203",37832.3429131856,171980.222771066,1393.53069817752,0.136496072123089,-978.649757088788,-0.000440936249354766,23,-1.95686998929166,"flat","1"
"1204",39900.0000000056,40816.3265317641,500.000000054679,9.60384153720443,500,-0.00136458082845314,40,-4.87960703168985,"short","2"
"1205",67800,0,0,0,0,3.694335196903e-17,0,-5.80914299031403,"short","2"
"1206",65270.1500725016,356468.313384776,2000,-30.913046907103,1596.66595528757,-0.00167963115089173,34,-4.31999124375443,"flat","1"
"1207",49615.1686786564,100174507.698673,25400,472.124083829134,25400,-0.00136886515303936,11,-3.68887945411394,"step up","3"
"1208",45170.4279465147,551150.043083382,4177.81184439096,35.8960546233866,-1426.87066286513,-0.00130567813680312,33,-2.97201574693668,"flat","1"
"1209",46534.051353571,76132.1300103418,951.553041687526,7.78277133372032,-500,-0.000878080511038374,22,-4.35831010805657,"flat","1"
"1210",71537.8504849088,1775508.53219239,3900,-81.8759333480655,1592.52424543917,-0.00209598536553179,19,-4.6356293934728,"short","2"
"1211",42033.7307305058,927886.208844145,3900,-9.0941593688664,-1500,-0.000517102873858152,25,-2.40683511436785,"flat harmx","1"
"1212",41284.0514246787,1542942.9240364,4400,3.44422523230709,-1900,-0.000325643024093067,28,-2.53451715034133,"complex harmx","3"
"1213",38644.9347618001,2509341.70724491,5900,-96.1626652551092,1000,-0.00212632872415734,24,-2.1663074747015,"flat","1"
"1214",37980.38105834,760353.66404203,3419.05291700151,-22.0856467194751,-1519.05291700151,-0.000831589974985555,32,-2.36233509739982,"flat harmx","1"
"1215",34045.5095511607,1865045.86357297,5088.96735178106,-61.6094094118204,1324.94850051613,-0.00128081941890855,19,-1.76960666458692,"flat harmx","1"
"1217",38299.6606128692,1135875.31770288,4476.13857002564,-52.01797796256,1243.2015459252,-0.00143616662082647,14,-1.86046666723785,"flat","1"
"1218",37473.6883474434,293302.727071656,2400,21.3533368358475,-1000,-0.00109421931806466,24,-1.84073965144977,"flat","1"
"1219",36577.8078043847,358649.674582831,2007.22369300063,26.6620296507126,-604.471989089507,-0.00143365828257651,26,-1.98267787324753,"flat","1"
"1220",35844.2542213884,234045.177263183,2500,27.2514071294555,-1103.84615384617,-0.00167837106966833,23,-2.0971982632691,"flat","1"
"1221",34958.5378213244,915816.677548846,5473.10893377913,22.2529489673383,-3900,-0.000478803603526125,38,-2.43041846450393,"flat harmx","1"
"1222",35162.8689038191,968358.689329243,4400,35.8203380125669,-3900,-0.000819016692952827,13,-2.51577831345509,"flat harmx","1"
"1223",35559.2569474598,472712.668518628,3351.67716022577,40.5069474598345,500,-0.00183533887652626,32,-2.41911890925,"flat harmx","1"
"1224",35492.5586797396,611211.789306581,3900,46.949193744429,-1500,-0.00186545508225601,28,-2.17068002211411,"flat","1"
"1225",35808.3405803161,194051.910650978,2000,26.4538751592826,-1114.54148430571,-0.00190435885111523,20,-2.13115597736651,"flat harmx","1"
"1226",36799.1533105253,569479.840020018,2663.86502922695,45.797279937828,500,-0.00196036241379699,14,-2.58760404802634,"flat harmx","1"
"1227",64700.477142043,2418259.00943321,4800,61.1985621353535,2717.75830441911,-0.00118042061623373,23,-3.39025744162382,"complex","3"
"1228",61136,1530514.28571429,4400,-24.557022809124,500,-0.000621239438132284,22,-3.23398946267825,"complex","3"
"1230",45592.7057331078,46907529.7979354,20500,-366.853495972846,-2481.33272737734,-0.00166464792310434,13,-2.92434227746732,"step down","3"
"1232",42617.147127999,2526431.03107349,5400,-86.5901338008374,691.178199975009,-0.00187692578758761,27,-2.83361342407756,"flat","1"
"1234",43271.6261004561,62525.1739185589,1048.94907407556,-5.24463578490498,500,-0.000527857112140214,36,-3.64581996465349,"flat","1"
"1236",45109.5045176307,1413490.78221944,3900,-70.1612347012335,1400,-0.00196253144488871,26,-2.36233509739982,"complex","3"
"1237",56347.7485143743,141259211.338059,28947.2800789338,98.4630979421545,-8522.21094979485,-0.000649467896621632,27,-2.96229749746775,"multi-step","3"
"1238",43075.4416713511,1180464.02052986,3702.50431643735,37.2613857957729,2247.21877268164,-0.00099927073017485,29,-2.92434227746732,"flat","1"
"1240",45580.2367157763,547128.766844249,2900,2.62120386504039,1250.90847874717,-0.000400313669963875,32,-2.66499071164176,"flat","1"
"1241",43585.5467565065,408396.267310778,3000,-13.0541966967551,-1500,-0.000490753780682227,20,-2.63666020501554,"flat","1"
"1243",43758.9438231834,167412.480807693,1592.52273105497,18.159184277554,-1592.52273105497,-0.00129179830853367,26,-4.31999124375443,"flat","1"
"1244",44215.7918503374,519649.432096073,2502.71452307027,-11.8300142327954,-1551.59603777178,-0.000663395147674311,25,-3.02413174807569,"flat","1"
"1247",45890.6617999072,6264005.56945955,9266.91000464185,-120.608815857261,1900,-0.00155249594206062,25,-2.49616984206671,"flat","1"
"1248",44021.3005812202,1440725.13094603,5300,46.2322412479995,-1000,-0.00109415261863696,26,-3.14655516328857,"flat","1"
"1249",42752,1219689.79591837,3900,42.7466986794717,-1000,-0.00117673402881315,35,-3.34387231504289,"flat","1"
"1250",41223.9111893977,4145757.65246207,5900,-121.031457656035,1500,-0.00208817889751681,21,-2.17068002211411,"flat","1"
"1251",60524.6657543183,181416371.560436,46759.0397022266,-296.897025239424,15790.6724934148,-0.0007561458103288,27,-2.82514597297846,"multi-step","3"
"1253",57688.1724558233,106282033.408645,30700,-644.209421546516,-2362.01205921251,-0.0021817122584009,18,-1.89711998488588,"step down","3"
"1254",43878.825244075,3532696.83274164,8374.49117713229,-50.0584941168741,-5569.89726857671,-0.000696864297121435,30,-2.83361342407756,"step down harmx","3"
"1255",59734.0413319095,669509.542767498,2400,-2.92679889711832,1000,-0.000626090039566242,27,-3.94248221291285,"flat","1"
"1257",47484.8981388272,442517.514478258,2916.5999202673,28.2204786767455,-1801.4966315608,-0.00108862643033557,24,-2.57439381628954,"flat","1"
"1258",42368,258955.102040816,1900,17.4213685474195,500,-0.000681669900699963,33,-3.00376444525126,"flat","1"
"1259",42880.7820802532,360084.830170729,2910.84639511617,25.3756131131464,-1067.08839975882,-0.000984975415118029,28,-2.63666020501554,"flat","1"
"1260",39086.686046967,973083.851160405,4046.46378782985,36.692375062731,500,-0.000984699789985111,9,-1.75735804251072,"flat harmx","1"
"1261",42679.1055548711,303877.889032057,1979.75733425168,-24.3296789650574,-650.895965142619,-0.00138547325043797,27,-2.62970123469123,"flat","1"
"1262",38682.2455057197,1140513.51520042,3000,-47.8547546523317,625.191164677308,-0.00148817189627238,22,-2.24999264287488,"flat harmx","1"
"1263",42859.3406611896,472402.136909175,2400,38.7455891895781,500,-0.00165293240334102,38,-3.14655516328857,"flat harmx","1"
"1265",38999.5239140659,3048596.22864676,5300,-96.3380225638843,1399.68053655019,-0.00186634165127504,19,-1.78141317717391,"flat","1"
"1266",36155.9470862295,2889021.9326624,5400,-88.8197367553834,-900,-0.00168243515260473,15,-1.75735804251072,"flat harmx","1"
"1267",33870.2082056033,1388195.62793127,3900,-61.3944905755119,572.83005045652,-0.00171039247281885,20,-1.63219489955672,"flat harmx","1"
"1268",32919.4083177368,675361.10673049,2706.44413842224,-33.0918670035279,812.081476453452,-0.0011937956554444,15,-1.67184537256272,"flat","1"
"1269",32537.8644239011,355445.067877564,2202.93760615157,-30.0223124373191,-500,-0.00162415265268496,20,-1.96041483525819,"flat","1"
"1270",32530.3673081773,816749.966314294,3400,-51.4037416434015,-500,-0.00190412282759898,20,-2.03255795578099,"flat","1"
"1271",56220.7351778117,77740.0193583654,1036.75889058381,13.1477159970515,536.758890583806,-0.00143081402596713,15,-4.68855179492714,"short","2"
"1274",42483.5816775775,8641410.36508364,13917.3236353714,9.88723650884293,3328.28533583198,-0.00041351006840461,21,-2.11361899348142,"step down harmx","3"
"1275",43156.8497404954,6111396.37250406,19374.3407002859,-100.856285859938,8828.43942881868,-0.000891185897506198,26,-2.69562768110365,"step down harmx","3"
"1276",42832.3421409268,1757033.86443162,8985.69357403636,2.32961100040399,6265.30841245151,-0.000252257381143945,35,-2.94313982343482,"step down","3"
"1277",41804,29779.5918367347,400,8.75870348139324,400,-0.00153986257130968,38,-4.7444322533216,"short","2"
"1278",42576,488391.836734694,1900,44.4849939975997,500,-0.00227651091600722,24,-3.81671282562382,"flat","1"
"1279",43431.7856820594,351895.02369253,2378.69071177369,22.6855483363858,500,-0.000865645794150084,23,-3.10109278921182,"flat","1"
"1280",42169.3505790931,268697.181769046,1900,15.5165073598448,1258.55537675384,-0.000892109113164512,30,-4.58536755869191,"short","2"
"1281",49423.4850637177,126827022.521961,30800,629.89486540615,10827.8969301799,-0.00177117448000006,13,-3.4673371841667,"step up","3"
"1282",44560,657551.020408163,2500,47.5870348139257,500,-0.00198130746199731,30,-4.44816643717843,"flat","1"
"1283",43170,145000,1500,21.7286914765912,500,-0.00186066869513229,31,-4.6356293934728,"short","2"
"1285",44418.8060966419,3095149.92187062,4900,112.12866067488,500,-0.00226323731244531,20,-3.70908216143146,"flat","1"
"1286",51130.3358029645,101093674.710849,32484.7960387908,503.968289839492,6259.30427608369,-0.00141524931794887,9,-3.34387231504289,"step up harmx","3"
"1287",69060.2757121988,1049649.06161471,3739.66079254657,33.2854070627598,-1500,-0.00104487587666676,25,-3.77226106305299,"flat","1"
"1288",47226.3325444929,1473873.41346601,4400,43.6121904097245,-1878.60350798593,-0.00109613393435748,28,-3.42038020107893,"flat harmx","1"
"1289",47014.5046016976,843771.331935328,2900,-12.3632041220116,925.230084879753,-0.000655530557649144,31,-2.95267278409354,"flat","1"
"1290",39339.879028175,1552245.76566511,4800,-59.4810210416522,4800,-0.00144646829353201,23,-2.23492644452023,"flat","1"
"1295",46483.3600580677,170805.564225193,1781.94107981154,16.4330801192898,-528.92201482485,-0.00115407288280955,20,-3.11226608980994,"flat","1"
"1296",72650,22959.1836734694,500,5.40216086434526,500,-0.000816931898639035,45,-5.27851473925186,"short","2"
"1297",47216.3106117057,795684.211164906,4381.52173701099,17.8033061143592,-1070.09125020002,-0.000534734881331911,24,-2.9058915695542,"flat","1"
"1298",43979.4891500898,1821284.04085372,3998.00604086103,-70.115694148658,-3083.21894342342,-0.00168181893800354,23,-1.8773173575897,"flat","1"
"1299",42984.9151605046,1676218.12058421,4452.77078254949,-68.3459154586544,1243.21598561855,-0.00167341454129011,23,-2.33614187652289,"flat","1"
"1300",42668.9170376696,67054183.1691323,45619.0960788441,298.115254005928,8777.99002511339,-0.000781779380667461,5,-2.30960970793101,"step up","3"
"1302",42504.7208781958,277935.778341537,2900,26.5498505835352,1000,-0.00133538350150195,21,-2.58760404802634,"flat","1"
"1303",43833.0310288329,284570.642210567,2419.05310386773,9.77970059967955,-976.204302248094,-0.00036423976493858,27,-2.6009911288088,"flat","1"
"1306",45585.3699614009,529314.782529851,3509.72787647088,30.9064241629837,1000,-0.00096997989774807,37,-3.4514385980989,"flat","1"
"1307",56136.2701778925,245825472.716071,49884.5569249663,-904.429124850957,-6691.39779949699,-0.00190535604562621,17,-3.64581996465349,"step down","3"
"1308",43133.4114284242,1598792.27028121,5870.57142121169,79.0616086261401,1470.57142121169,-0.00208441034770734,30,-2.94313982343482,"flat","1"
"1309",42648.6373132015,659648.881054474,3400,33.7404768448998,-1450.65801881663,-0.00109489735450014,21,-3.22137895508632,"flat","1"
"1310",49683.9033600729,31221631.6569318,24537.279883309,-128.743390389801,-2542.08536977966,-0.00063167905884514,21,-3.62684406319448,"flat harmx","1"
"1314",70800,0,0,9.68447805856940e-13,0,3.694335196903e-17,0,-5.52146091786225,"short","2"
"1318",52082.3805345627,10012217.8218606,14185.2395723199,208.18622353636,1753.10090651329,-0.00225511014189513,25,-3.35813789220171,"flat harmx","1"
"1321",56528.7607201362,570136.407496268,3000,47.1306000638799,1000,-0.00213652513875532,31,-4.14774533894922,"flat harmx","1"
"1322",38684.4532777454,911801.702838077,4300.67963633128,42.4137169767189,-2547.85324135796,-0.00109697155772255,20,-2.07226733793184,"flat","1"
"1324",43656.1341348601,4245797.44351454,6300,-113.559249440227,3306.70674300574,-0.00187429574815078,23,-1.93240179903052,"flat","1"
"1325",40594.0538461538,1110043.03351045,3900,-20.378299011912,1000,-0.000728868069334187,21,-1.80910910756317,"flat","1"
"1326",39741.0363188881,175117.967838913,1503.33053616937,-23.0965798564223,673.938424846092,-0.00171638171832888,17,-1.96468530438165,"flat harmx","1"
"1327",39160.0606771287,277939.420801741,1500,11.2082546464077,-1000,-0.000701540715550861,34,-2.29958958401425,"flat harmx","1"
"1328",37383.0544212325,229368.238988869,2400,12.2834387106192,-1274.90639323407,-0.000612066810114755,25,-2.14387340183922,"flat harmx","1"
"1329",37157.5537894772,51702.1928674902,900,-0.758789425205582,-500,-0.00017540479385863,15,-2.67220054820851,"flat","1"
"1330",39703.073186264,1515769.64662338,5428.31076878996,78.1996982480704,-1579.0624299086,-0.00215142767587679,20,-3.57198570264244,"flat","1"
"1331",46151.266133471,9642361.38370155,11200,-129.364648990494,1900,-0.0011997929591325,35,-2.39579747471622,"step up","3"
"1332",40720.7214287501,1228213.76633595,3900,72.8190248840517,500,-0.00234801793977079,26,-3.81671282562382,"flat","1"
"1333",48250.5152123364,214128.663903602,1500,24.7260250293541,-613.871500704052,-0.00173917325734103,32,-4.7444322533216,"short","2"
"1334",47166.5805605661,667228.696604622,3564.5942659676,48.1784383845588,-864.433762339046,-0.00194428490428577,23,-3.34387231504289,"flat","1"
"1335",53991.0623807614,125941622.46303,43847.8803136408,-490.132770823721,-4694.20051869919,-0.00117676666080827,10,-2.41911890925,"step down","3"
"1336",46928.5924648861,6945256.70121968,12472.7070755095,-56.7816176498337,5683.10746973674,-0.000429652670295881,27,-1.48589372634265,"multi-step","3"
"1339",47409.7640264684,2966751.95959356,5372.39463517174,-102.99016096977,-500,-0.00206062351804788,19,-4.7444322533216,"short","2"
"1340",41826.8954410856,4795434.8449457,8156.89961407683,-118.286005617171,3671.26640938455,-0.00176400074536747,25,-2.29958958401425,"flat","1"
"1344",50790.0531439156,191668.8094116,1469.0467016253,-22.4445396906556,-500,-0.00159244227706821,22,-2.83361342407756,"flat","1"
"1345",46110.7300367876,1109303.26387777,4417.85333734914,-4.66675311162785,3103.21304892419,-0.000446486732848967,30,-2.85076650330381,"flat","1"
"1346",43375.2040062101,1340594.16518312,3500,-13.9726245316107,-1809.90443160242,-0.000632171453458304,25,-2.40683511436785,"flat","1"
"1347",40323.6739825113,1553963.08616842,4362.78888651091,-64.3080719935943,-2534.84104635205,-0.00165412463639639,26,-2.19732458233655,"flat","1"
"1348",37555.2630835567,2184572.65133753,4900,-74.8006550601678,1000,-0.00167741276615582,18,-2.34132592131048,"flat","1"
"1350",39995.9430212029,240076.886869653,1974.96934463806,-20.663223218999,-589.142018361686,-0.00129093064898139,34,-3.4514385980989,"flat","1"
"1351",40405.3998139222,424491.233451474,2628.88366905012,-36.7823405612768,615.070222433889,-0.00175071815395981,30,-3.02413174807569,"flat","1"
"1353",44767.1258241342,4542642.25363395,10981.9159558737,27.9668384991892,2202.62064778411,-0.000395108645580775,19,-3.79423996977176,"flat","1"
"1358",47999.9735216065,8926441.19211536,10644.3041514652,193.633234636506,1500,-0.00220969830194418,17,-2.67220054820851,"flat","1"
"1359",55685.2031142435,152482076.125737,34600,388.798733051661,30200,-0.000917863810425074,14,-2.86821895325503,"multi-step -s","3"
"1360",39954.5086075282,657720.433787962,3273.5880106624,-47.7205727196089,2554.40291901874,-0.00188984844179081,20,-2.08425309867706,"flat","1"
"1366",53672,42873.4693877551,900,-9.25810324129625,-500,-0.00110168788466687,44,-4.31999124375443,"flat","1"
"1375",46466.0285811385,17425026.4412505,20674.507083509,51.0684047219933,4750.62280038159,-0.000414139530694723,14,-2.45923890303942,"complex","3"
"1378",87805.9372353287,323090.088343416,1900,16.309787871488,1000,-0.000834398759318358,14,-5.65499231048677,"chirp","3"
"1379",93570,49081.6326530612,500,11.5486194477802,500,-0.00161812419560812,37,-6.21460809842219,"short","2"
"1380",96671.9937963505,4394912.49205639,5400,130.71555867837,-500,-0.00218191872254923,32,-5.18498868124103,"short - ur","2"
"1383",100728,386546.93877551,1900,28.60024009604,-1000,-0.00143912173704017,32,-5.80914299031403,"chirp","3"
"1385",85580.1189885969,181059.611978181,1000,23.8999952980696,500,-0.00188622000268066,30,-5.02068562994976,"short","2"
"1387",71186.7104153319,3692389.33868835,8300.84427958923,-20.6242253845597,-6300,-0.000390572762163637,34,-4.7444322533216,"chirp","3"
